Application Name,Application ID,Source,Destination,Packet ID,Segment ID,Packet or Segment Start Time(Microseconds),Packet or Segment End Time(Microseconds),Packet or Segment size(Bytes),Generation Rate(Mbps),Latency(Microseconds),Jitter(Microseconds),Throughput(Mbps),
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,424,0,68440000.000000,106885465.259259,160.000000,0.064000,38445465.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,424,0,68440000.000000,106886042.259259,160.000000,0.064000,38446042.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,424,0,68440000.000000,106886619.259259,160.000000,0.064000,38446619.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,425,0,68460000.000000,106962766.259259,160.000000,0.064000,38502766.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,425,0,68460000.000000,106986418.259259,160.000000,0.064000,38526418.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,425,0,68460000.000000,106989879.259259,160.000000,0.064000,38529879.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,425,0,68460000.000000,106993918.259259,160.000000,0.064000,38533918.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,425,0,68460000.000000,106994494.259259,160.000000,0.064000,38534494.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,425,0,68460000.000000,106996225.259259,160.000000,0.064000,38536225.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,425,0,68460000.000000,106996802.259259,160.000000,0.064000,38536802.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,425,0,68460000.000000,106997379.259259,160.000000,0.064000,38537379.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,426,0,68480000.000000,107073526.259259,160.000000,0.064000,38593526.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,426,0,68480000.000000,107097178.259259,160.000000,0.064000,38617178.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,426,0,68480000.000000,107100639.259259,160.000000,0.064000,38620639.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,426,0,68480000.000000,107104678.259259,160.000000,0.064000,38624678.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,426,0,68480000.000000,107105254.259259,160.000000,0.064000,38625254.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,426,0,68480000.000000,107106985.259259,160.000000,0.064000,38626985.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,426,0,68480000.000000,107107562.259259,160.000000,0.064000,38627562.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,426,0,68480000.000000,107108139.259259,160.000000,0.064000,38628139.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,427,0,68500000.000000,107184286.259259,160.000000,0.064000,38684286.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,427,0,68500000.000000,107207938.259259,160.000000,0.064000,38707938.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,427,0,68500000.000000,107211399.259259,160.000000,0.064000,38711399.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,427,0,68500000.000000,107215438.259259,160.000000,0.064000,38715438.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,427,0,68500000.000000,107216014.259259,160.000000,0.064000,38716014.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,427,0,68500000.000000,107217745.259259,160.000000,0.064000,38717745.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,427,0,68500000.000000,107218322.259259,160.000000,0.064000,38718322.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,427,0,68500000.000000,107218899.259259,160.000000,0.064000,38718899.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,428,0,68520000.000000,107295046.259259,160.000000,0.064000,38775046.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,428,0,68520000.000000,107318698.259259,160.000000,0.064000,38798698.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,428,0,68520000.000000,107322159.259259,160.000000,0.064000,38802159.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,428,0,68520000.000000,107326198.259259,160.000000,0.064000,38806198.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,428,0,68520000.000000,107326774.259259,160.000000,0.064000,38806774.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,428,0,68520000.000000,107328505.259259,160.000000,0.064000,38808505.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,428,0,68520000.000000,107329082.259259,160.000000,0.064000,38809082.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,428,0,68520000.000000,107329659.259259,160.000000,0.064000,38809659.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,429,0,68540000.000000,107405806.259259,160.000000,0.064000,38865806.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,429,0,68540000.000000,107429458.259259,160.000000,0.064000,38889458.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,429,0,68540000.000000,107432919.259259,160.000000,0.064000,38892919.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,429,0,68540000.000000,107436958.259259,160.000000,0.064000,38896958.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,429,0,68540000.000000,107437534.259259,160.000000,0.064000,38897534.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,429,0,68540000.000000,107439265.259259,160.000000,0.064000,38899265.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,429,0,68540000.000000,107439842.259259,160.000000,0.064000,38899842.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,429,0,68540000.000000,107440419.259259,160.000000,0.064000,38900419.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,430,0,68560000.000000,107516566.259259,160.000000,0.064000,38956566.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,430,0,68560000.000000,107540218.259259,160.000000,0.064000,38980218.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,430,0,68560000.000000,107543679.259259,160.000000,0.064000,38983679.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,430,0,68560000.000000,107547718.259259,160.000000,0.064000,38987718.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,430,0,68560000.000000,107548294.259259,160.000000,0.064000,38988294.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,430,0,68560000.000000,107550025.259259,160.000000,0.064000,38990025.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,430,0,68560000.000000,107550602.259259,160.000000,0.064000,38990602.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,430,0,68560000.000000,107551179.259259,160.000000,0.064000,38991179.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,431,0,68580000.000000,107627326.259259,160.000000,0.064000,39047326.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,431,0,68580000.000000,107650978.259259,160.000000,0.064000,39070978.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,431,0,68580000.000000,107654439.259259,160.000000,0.064000,39074439.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,431,0,68580000.000000,107658478.259259,160.000000,0.064000,39078478.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,431,0,68580000.000000,107659054.259259,160.000000,0.064000,39079054.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,431,0,68580000.000000,107660785.259259,160.000000,0.064000,39080785.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,431,0,68580000.000000,107661362.259259,160.000000,0.064000,39081362.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,431,0,68580000.000000,107661939.259259,160.000000,0.064000,39081939.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,432,0,68600000.000000,107738086.259259,160.000000,0.064000,39138086.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,432,0,68600000.000000,107761738.259259,160.000000,0.064000,39161738.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,432,0,68600000.000000,107765199.259259,160.000000,0.064000,39165199.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,432,0,68600000.000000,107769238.259259,160.000000,0.064000,39169238.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,432,0,68600000.000000,107769814.259259,160.000000,0.064000,39169814.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,432,0,68600000.000000,107771545.259259,160.000000,0.064000,39171545.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,432,0,68600000.000000,107772122.259259,160.000000,0.064000,39172122.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,432,0,68600000.000000,107772699.259259,160.000000,0.064000,39172699.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,433,0,68620000.000000,107848846.259259,160.000000,0.064000,39228846.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,433,0,68620000.000000,107872498.259259,160.000000,0.064000,39252498.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,433,0,68620000.000000,107875959.259259,160.000000,0.064000,39255959.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,433,0,68620000.000000,107879998.259259,160.000000,0.064000,39259998.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,433,0,68620000.000000,107880574.259259,160.000000,0.064000,39260574.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,433,0,68620000.000000,107882305.259259,160.000000,0.064000,39262305.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,433,0,68620000.000000,107882882.259259,160.000000,0.064000,39262882.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,433,0,68620000.000000,107883459.259259,160.000000,0.064000,39263459.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,434,0,68640000.000000,107959606.259259,160.000000,0.064000,39319606.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,434,0,68640000.000000,107983258.259259,160.000000,0.064000,39343258.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,434,0,68640000.000000,107986719.259259,160.000000,0.064000,39346719.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,434,0,68640000.000000,107990758.259259,160.000000,0.064000,39350758.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,434,0,68640000.000000,107991334.259259,160.000000,0.064000,39351334.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,434,0,68640000.000000,107993065.259259,160.000000,0.064000,39353065.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,434,0,68640000.000000,107993642.259259,160.000000,0.064000,39353642.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,434,0,68640000.000000,107994219.259259,160.000000,0.064000,39354219.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,435,0,68660000.000000,108070366.259259,160.000000,0.064000,39410366.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,435,0,68660000.000000,108094018.259259,160.000000,0.064000,39434018.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,435,0,68660000.000000,108097479.259259,160.000000,0.064000,39437479.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,435,0,68660000.000000,108101518.259259,160.000000,0.064000,39441518.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,435,0,68660000.000000,108102094.259259,160.000000,0.064000,39442094.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,435,0,68660000.000000,108103825.259259,160.000000,0.064000,39443825.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,435,0,68660000.000000,108104402.259259,160.000000,0.064000,39444402.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,435,0,68660000.000000,108104979.259259,160.000000,0.064000,39444979.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,436,0,68680000.000000,108181126.259259,160.000000,0.064000,39501126.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,436,0,68680000.000000,108204778.259259,160.000000,0.064000,39524778.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,436,0,68680000.000000,108208239.259259,160.000000,0.064000,39528239.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,436,0,68680000.000000,108212278.259259,160.000000,0.064000,39532278.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,436,0,68680000.000000,108212854.259259,160.000000,0.064000,39532854.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,436,0,68680000.000000,108214585.259259,160.000000,0.064000,39534585.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,436,0,68680000.000000,108215162.259259,160.000000,0.064000,39535162.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,436,0,68680000.000000,108215739.259259,160.000000,0.064000,39535739.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,437,0,68700000.000000,108291886.259259,160.000000,0.064000,39591886.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,437,0,68700000.000000,108315538.259259,160.000000,0.064000,39615538.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,437,0,68700000.000000,108318999.259259,160.000000,0.064000,39618999.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,437,0,68700000.000000,108323038.259259,160.000000,0.064000,39623038.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,437,0,68700000.000000,108323614.259259,160.000000,0.064000,39623614.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,437,0,68700000.000000,108325345.259259,160.000000,0.064000,39625345.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,437,0,68700000.000000,108325922.259259,160.000000,0.064000,39625922.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,437,0,68700000.000000,108326499.259259,160.000000,0.064000,39626499.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,438,0,68720000.000000,108402646.259259,160.000000,0.064000,39682646.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,438,0,68720000.000000,108426298.259259,160.000000,0.064000,39706298.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,438,0,68720000.000000,108429759.259259,160.000000,0.064000,39709759.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,438,0,68720000.000000,108433798.259259,160.000000,0.064000,39713798.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,438,0,68720000.000000,108434374.259259,160.000000,0.064000,39714374.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,438,0,68720000.000000,108436105.259259,160.000000,0.064000,39716105.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,438,0,68720000.000000,108436682.259259,160.000000,0.064000,39716682.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,438,0,68720000.000000,108437259.259259,160.000000,0.064000,39717259.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,439,0,68740000.000000,108513406.259259,160.000000,0.064000,39773406.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,439,0,68740000.000000,108537058.259259,160.000000,0.064000,39797058.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,439,0,68740000.000000,108540519.259259,160.000000,0.064000,39800519.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,439,0,68740000.000000,108544558.259259,160.000000,0.064000,39804558.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,439,0,68740000.000000,108545134.259259,160.000000,0.064000,39805134.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,439,0,68740000.000000,108546865.259259,160.000000,0.064000,39806865.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,439,0,68740000.000000,108547442.259259,160.000000,0.064000,39807442.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,439,0,68740000.000000,108548019.259259,160.000000,0.064000,39808019.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,440,0,68760000.000000,108624166.259259,160.000000,0.064000,39864166.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,440,0,68760000.000000,108647818.259259,160.000000,0.064000,39887818.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,440,0,68760000.000000,108651279.259259,160.000000,0.064000,39891279.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,440,0,68760000.000000,108655318.259259,160.000000,0.064000,39895318.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,440,0,68760000.000000,108655894.259259,160.000000,0.064000,39895894.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,440,0,68760000.000000,108657625.259259,160.000000,0.064000,39897625.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,440,0,68760000.000000,108658202.259259,160.000000,0.064000,39898202.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,440,0,68760000.000000,108658779.259259,160.000000,0.064000,39898779.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,441,0,68780000.000000,108734926.259259,160.000000,0.064000,39954926.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,441,0,68780000.000000,108758578.259259,160.000000,0.064000,39978578.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,441,0,68780000.000000,108762039.259259,160.000000,0.064000,39982039.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,441,0,68780000.000000,108766078.259259,160.000000,0.064000,39986078.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,441,0,68780000.000000,108766654.259259,160.000000,0.064000,39986654.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,441,0,68780000.000000,108768385.259259,160.000000,0.064000,39988385.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,441,0,68780000.000000,108768962.259259,160.000000,0.064000,39988962.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,441,0,68780000.000000,108769539.259259,160.000000,0.064000,39989539.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,442,0,68800000.000000,108845686.259259,160.000000,0.064000,40045686.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,442,0,68800000.000000,108869338.259259,160.000000,0.064000,40069338.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,442,0,68800000.000000,108872799.259259,160.000000,0.064000,40072799.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,442,0,68800000.000000,108876838.259259,160.000000,0.064000,40076838.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,442,0,68800000.000000,108877414.259259,160.000000,0.064000,40077414.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,442,0,68800000.000000,108879145.259259,160.000000,0.064000,40079145.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,442,0,68800000.000000,108879722.259259,160.000000,0.064000,40079722.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,442,0,68800000.000000,108880299.259259,160.000000,0.064000,40080299.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,443,0,68820000.000000,108956446.259259,160.000000,0.064000,40136446.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,443,0,68820000.000000,108980098.259259,160.000000,0.064000,40160098.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,443,0,68820000.000000,108983559.259259,160.000000,0.064000,40163559.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,443,0,68820000.000000,108987598.259259,160.000000,0.064000,40167598.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,443,0,68820000.000000,108988174.259259,160.000000,0.064000,40168174.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,443,0,68820000.000000,108989905.259259,160.000000,0.064000,40169905.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,443,0,68820000.000000,108990482.259259,160.000000,0.064000,40170482.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,443,0,68820000.000000,108991059.259259,160.000000,0.064000,40171059.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,444,0,68840000.000000,109067206.259259,160.000000,0.064000,40227206.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,444,0,68840000.000000,109090858.259259,160.000000,0.064000,40250858.259259,90760.000000,-1,
App8_ERLANG_CALL,8,MOBILE_STATION_17,MOBILE_STATION_18,444,0,68840000.000000,109094319.259259,160.000000,0.064000,40254319.259259,90760.000000,-1,
App1_ERLANG_CALL,1,MOBILE_STATION_6,MOBILE_STATION_21,444,0,68840000.000000,109098358.259259,160.000000,0.064000,40258358.259259,90760.000000,-1,
App2_ERLANG_CALL,2,MOBILE_STATION_7,MOBILE_STATION_10,444,0,68840000.000000,109098934.259259,160.000000,0.064000,40258934.259259,90760.000000,-1,
App5_ERLANG_CALL,5,MOBILE_STATION_11,MOBILE_STATION_9,444,0,68840000.000000,109100665.259259,160.000000,0.064000,40260665.259259,90760.000000,-1,
App6_ERLANG_CALL,6,MOBILE_STATION_12,MOBILE_STATION_15,444,0,68840000.000000,109101242.259259,160.000000,0.064000,40261242.259259,90760.000000,-1,
App7_ERLANG_CALL,7,MOBILE_STATION_13,MOBILE_STATION_14,444,0,68840000.000000,109101819.259259,160.000000,0.064000,40261819.259259,90760.000000,-1,
App3_ERLANG_CALL,3,MOBILE_STATION_20,MOBILE_STATION_16,445,0,68860000.000000,109177966.259259,160.000000,0.064000,40317966.259259,90760.000000,-1,
App4_ERLANG_CALL,4,MOBILE_STATION_19,MOBILE_STATION_8,445,0,68860000.000000,109201618.259259,160.000000,0.064000,40341618.259259,90760.000000,-1,
